match_key,kickoff_utc,event,best_of,team1,team2,source,market,prob_team1,captured_utc,lead_hours,liquidity,result,team1_score,team2_score,graded_utc
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03T09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,lolcast,sweep_team2,0.0838,2026-08-30T02:44:40.358830+00:00,102.26,,,,,
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03T09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,elo,sweep_team2,0.0788,2026-08-30T02:44:40.358830+00:00,102.26,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,lolcast,series,0.4041,2026-08-30T02:44:40.358830+00:00,147.26,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,elo,series,0.3744,2026-08-30T02:44:40.358830+00:00,147.26,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,polymarket,series,0.5,2026-08-30T02:44:40.358830+00:00,147.26,8069.7196,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,lolcast,sweep_team1,0.0831,2026-08-30T02:44:40.358830+00:00,147.26,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,elo,sweep_team1,0.0765,2026-08-30T02:44:40.358830+00:00,147.26,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,lolcast,sweep_team2,0.1569,2026-08-30T02:44:40.358830+00:00,147.26,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,elo,sweep_team2,0.1758,2026-08-30T02:44:40.358830+00:00,147.26,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,lolcast,series,0.3573,2026-08-30T02:44:40.358830+00:00,161.26,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,elo,series,0.4224,2026-08-30T02:44:40.358830+00:00,161.26,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,lolcast,sweep_team1,0.1552,2026-08-30T02:44:40.358830+00:00,161.26,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,elo,sweep_team1,0.1956,2026-08-30T02:44:40.358830+00:00,161.26,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,lolcast,sweep_team2,0.344,2026-08-30T02:44:40.358830+00:00,161.26,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,elo,sweep_team2,0.2983,2026-08-30T02:44:40.358830+00:00,161.26,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,lolcast,series,0.0512,2026-08-30T02:44:40.358830+00:00,164.26,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,elo,series,0.0623,2026-08-30T02:44:40.358830+00:00,164.26,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,lolcast,sweep_team1,0.0192,2026-08-30T02:44:40.358830+00:00,164.26,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,elo,sweep_team1,0.0222,2026-08-30T02:44:40.358830+00:00,164.26,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,lolcast,sweep_team2,0.7473,2026-08-30T02:44:40.358830+00:00,164.26,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,elo,sweep_team2,0.7139,2026-08-30T02:44:40.358830+00:00,164.26,,,,,
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30T12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,lolcast,series,0.1745,2026-08-30T10:52:34.335668+00:00,1.12,,,,,
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30T12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,elo,series,0.2117,2026-08-30T10:52:34.335668+00:00,1.12,,,,,
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30T12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,polymarket,series,0.275,2026-08-30T10:52:34.335668+00:00,1.12,16740.647,,,,
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30T12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,lolcast,sweep_team1,0.066,2026-08-30T10:52:34.335668+00:00,1.12,,,,,
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30T12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,elo,sweep_team1,0.0851,2026-08-30T10:52:34.335668+00:00,1.12,,,,,
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30T12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,lolcast,sweep_team2,0.5255,2026-08-30T10:52:34.335668+00:00,1.12,,,,,
LEC/2026 Season/Summer Season_Week 6_5,2026-08-30T12:00:00+00:00,LEC/2026 Season/Summer Season,3,Shifters,Team Vitality,elo,sweep_team2,0.4879,2026-08-30T10:52:34.335668+00:00,1.12,,,,,
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30T14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,lolcast,series,0.8037,2026-08-30T10:52:34.335668+00:00,3.37,,,,,
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30T14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,elo,series,0.7881,2026-08-30T10:52:34.335668+00:00,3.37,,,,,
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30T14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,polymarket,series,0.725,2026-08-30T10:52:34.335668+00:00,3.37,36875.8731,,,,
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30T14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,lolcast,sweep_team1,0.5018,2026-08-30T10:52:34.335668+00:00,3.37,,,,,
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30T14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,elo,sweep_team1,0.4877,2026-08-30T10:52:34.335668+00:00,3.37,,,,,
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30T14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,lolcast,sweep_team2,0.0765,2026-08-30T10:52:34.335668+00:00,3.37,,,,,
LEC/2026 Season/Summer Season_Week 6_6,2026-08-30T14:15:00+00:00,LEC/2026 Season/Summer Season,3,Movistar KOI,Team Heretics,elo,sweep_team2,0.0852,2026-08-30T10:52:34.335668+00:00,3.37,,,,,
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30T16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,lolcast,series,0.3288,2026-08-30T10:52:34.335668+00:00,5.12,,,,,
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30T16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,elo,series,0.3581,2026-08-30T10:52:34.335668+00:00,5.12,,,,,
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30T16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,polymarket,series,0.415,2026-08-30T10:52:34.335668+00:00,5.12,70720.2293,,,,
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30T16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,lolcast,sweep_team1,0.1421,2026-08-30T10:52:34.335668+00:00,5.12,,,,,
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30T16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,elo,sweep_team1,0.1589,2026-08-30T10:52:34.335668+00:00,5.12,,,,,
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30T16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,lolcast,sweep_team2,0.3714,2026-08-30T10:52:34.335668+00:00,5.12,,,,,
CBLOL/2026 Season/Split 2_Week 6_3,2026-08-30T16:00:00+00:00,CBLOL/2026 Season/Split 2,3,paiN Gaming,Vivo Keyd Stars,elo,sweep_team2,0.3483,2026-08-30T10:52:34.335668+00:00,5.12,,,,,
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30T16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,lolcast,series,0.4384,2026-08-30T10:52:34.335668+00:00,5.62,,,,,
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30T16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,elo,series,0.435,2026-08-30T10:52:34.335668+00:00,5.62,,,,,
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30T16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,polymarket,series,0.535,2026-08-30T10:52:34.335668+00:00,5.62,25584.3157,,,,
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30T16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,lolcast,sweep_team1,0.2034,2026-08-30T10:52:34.335668+00:00,5.62,,,,,
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30T16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,elo,sweep_team1,0.2032,2026-08-30T10:52:34.335668+00:00,5.62,,,,,
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30T16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,lolcast,sweep_team2,0.2844,2026-08-30T10:52:34.335668+00:00,5.62,,,,,
LEC/2026 Season/Summer Season_Week 6_7,2026-08-30T16:30:00+00:00,LEC/2026 Season/Summer Season,3,Fnatic,GIANTX,elo,sweep_team2,0.2891,2026-08-30T10:52:34.335668+00:00,5.62,,,,,
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30T18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,lolcast,series,0.8945,2026-08-30T10:52:34.335668+00:00,7.12,,,,,
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30T18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,elo,series,0.9009,2026-08-30T10:52:34.335668+00:00,7.12,,,,,
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30T18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,polymarket,series,0.88,2026-08-30T10:52:34.335668+00:00,7.12,25719.6684,,,,
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30T18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,lolcast,sweep_team1,0.6274,2026-08-30T10:52:34.335668+00:00,7.12,,,,,
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30T18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,elo,sweep_team1,0.6424,2026-08-30T10:52:34.335668+00:00,7.12,,,,,
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30T18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,lolcast,sweep_team2,0.0381,2026-08-30T10:52:34.335668+00:00,7.12,,,,,
CBLOL/2026 Season/Split 2_Week 6_4,2026-08-30T18:00:00+00:00,CBLOL/2026 Season/Split 2,3,FURIA,Leviatan,elo,sweep_team2,0.0366,2026-08-30T10:52:34.335668+00:00,7.12,,,,,
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30T20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,lolcast,series,0.6343,2026-08-30T10:52:34.335668+00:00,9.12,,,,,
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30T20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,elo,series,0.5978,2026-08-30T10:52:34.335668+00:00,9.12,,,,,
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30T20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,polymarket,series,0.515,2026-08-30T10:52:34.335668+00:00,9.12,15151.3285,,,,
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30T20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,lolcast,sweep_team1,0.3383,2026-08-30T10:52:34.335668+00:00,9.12,,,,,
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30T20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,elo,sweep_team1,0.3134,2026-08-30T10:52:34.335668+00:00,9.12,,,,,
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30T20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,lolcast,sweep_team2,0.1605,2026-08-30T10:52:34.335668+00:00,9.12,,,,,
LCS/2026 Season/Summer Season_Week 6_3,2026-08-30T20:00:00+00:00,LCS/2026 Season/Summer Season,3,LYON (2024 American Team),Team Liquid,elo,sweep_team2,0.1838,2026-08-30T10:52:34.335668+00:00,9.12,,,,,
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,lolcast,series,0.7466,2026-08-30T10:52:34.335668+00:00,12.12,,,,,
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,elo,series,0.716,2026-08-30T10:52:34.335668+00:00,12.12,,,,,
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,polymarket,series,0.665,2026-08-30T10:52:34.335668+00:00,12.12,11382.2594,,,,
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,lolcast,sweep_team1,0.4402,2026-08-30T10:52:34.335668+00:00,12.12,,,,,
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,elo,sweep_team1,0.4135,2026-08-30T10:52:34.335668+00:00,12.12,,,,,
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,lolcast,sweep_team2,0.1033,2026-08-30T10:52:34.335668+00:00,12.12,,,,,
LCS/2026 Season/Summer Season_Week 6_4,2026-08-30T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Cloud9,Shopify Rebellion,elo,sweep_team2,0.1199,2026-08-30T10:52:34.335668+00:00,12.12,,,,,
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02T21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,lolcast,series,0.4604,2026-08-30T10:52:34.335668+00:00,82.12,,,,,
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02T21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,elo,series,0.3316,2026-08-30T10:52:34.335668+00:00,82.12,,,,,
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02T21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,polymarket,series,0.655,2026-08-30T10:52:34.335668+00:00,82.12,800.7378,,,,
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02T21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,lolcast,sweep_team1,0.1031,2026-08-30T10:52:34.335668+00:00,82.12,,,,,
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02T21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,elo,sweep_team1,0.0643,2026-08-30T10:52:34.335668+00:00,82.12,,,,,
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02T21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,lolcast,sweep_team2,0.1336,2026-08-30T10:52:34.335668+00:00,82.12,,,,,
North American Challengers League/2026 Season/Summer Playoffs_Round 2_3,2026-09-02T21:00:00+00:00,North American Challengers League/2026 Season/Summer Playoffs,5,NRG,Conviction,elo,sweep_team2,0.1995,2026-08-30T10:52:34.335668+00:00,82.12,,,,,
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03T09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,lolcast,series,0.5903,2026-08-30T10:52:34.335668+00:00,94.12,,,,,
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03T09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,elo,series,0.618,2026-08-30T10:52:34.335668+00:00,94.12,,,,,
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03T09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,polymarket,series,0.49,2026-08-30T10:52:34.335668+00:00,94.12,574.7397,,,,
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03T09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,lolcast,sweep_team1,0.1527,2026-08-30T10:52:34.335668+00:00,94.12,,,,,
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03T09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,elo,sweep_team1,0.1719,2026-08-30T10:52:34.335668+00:00,94.12,,,,,
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03T09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,lolcast,sweep_team2,0.0838,2026-08-30T10:52:34.335668+00:00,94.12,,,,,
LPL/2026 Season/Grand Finals_Round 2_1,2026-09-03T09:00:00+00:00,LPL/2026 Season/Grand Finals,5,Anyone's Legend,LGD Gaming,elo,sweep_team2,0.0788,2026-08-30T10:52:34.335668+00:00,94.12,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,lolcast,series,0.4041,2026-08-30T10:52:34.335668+00:00,139.12,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,elo,series,0.3744,2026-08-30T10:52:34.335668+00:00,139.12,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,polymarket,series,0.57,2026-08-30T10:52:34.335668+00:00,139.12,8600.6383,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,lolcast,sweep_team1,0.0831,2026-08-30T10:52:34.335668+00:00,139.12,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,elo,sweep_team1,0.0765,2026-08-30T10:52:34.335668+00:00,139.12,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,lolcast,sweep_team2,0.1569,2026-08-30T10:52:34.335668+00:00,139.12,,,,,
LPL/2026 Season/Grand Finals_Round 1_3,2026-09-05T06:00:00+00:00,LPL/2026 Season/Grand Finals,5,Invictus Gaming,Top Esports,elo,sweep_team2,0.1758,2026-08-30T10:52:34.335668+00:00,139.12,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,lolcast,series,0.3573,2026-08-30T10:52:34.335668+00:00,153.12,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,elo,series,0.4224,2026-08-30T10:52:34.335668+00:00,153.12,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,lolcast,sweep_team1,0.1552,2026-08-30T10:52:34.335668+00:00,153.12,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,elo,sweep_team1,0.1956,2026-08-30T10:52:34.335668+00:00,153.12,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,lolcast,sweep_team2,0.344,2026-08-30T10:52:34.335668+00:00,153.12,,,,,
LCS/2026 Season/Summer Season_Week 7_1,2026-09-05T20:00:00+00:00,LCS/2026 Season/Summer Season,3,Sentinels,Cloud9,elo,sweep_team2,0.2983,2026-08-30T10:52:34.335668+00:00,153.12,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,lolcast,series,0.0512,2026-08-30T10:52:34.335668+00:00,156.12,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,elo,series,0.0623,2026-08-30T10:52:34.335668+00:00,156.12,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,lolcast,sweep_team1,0.0192,2026-08-30T10:52:34.335668+00:00,156.12,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,elo,sweep_team1,0.0222,2026-08-30T10:52:34.335668+00:00,156.12,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,lolcast,sweep_team2,0.7473,2026-08-30T10:52:34.335668+00:00,156.12,,,,,
LCS/2026 Season/Summer Season_Week 7_2,2026-09-05T23:00:00+00:00,LCS/2026 Season/Summer Season,3,Dignitas,Team Liquid,elo,sweep_team2,0.7139,2026-08-30T10:52:34.335668+00:00,156.12,,,,,
